"","t","x","y"
"11185",181896,0,0
"11186",181912,0,0
"11187",181927,0,0
"11188",181943,0,0
"11189",181943,0,0
"11190",181959,0,0
"11191",181974,0.142624,0.545726
"11192",181990,0.145917,0.508958
"11193",182021,0.151094,0.488416
"11194",182037,0.157529,0.507184
"11195",182052,0.165136,0.512039
"11196",182068,0.16816,0.511985
"11197",182083,0.166671,0.511694
"11198",182099,0.17332,0.515296
"11199",182115,0.173175,0.516382
"11200",182130,0.173453,0.51723
"11201",182146,0.173705,0.517393
"11202",182161,0.173662,0.516738
"11203",182177,0.173832,0.515991
"11204",182193,0.174344,0.515153
"11205",182208,0.175267,0.514438
"11206",182224,0.176497,0.514065
"11207",182239,0.177589,0.514344
"11208",182255,0.17859,0.514916
"11209",182271,0.180052,0.514674
"11210",182286,0.181345,0.514368
"11211",182302,0.182804,0.514217
"11212",182317,0.184501,0.513638
"11213",182333,0.185923,0.513147
"11214",182349,0.187332,0.512757
"11215",182364,0.188857,0.512294
"11216",182380,0.189718,0.511762
"11217",182395,0.190619,0.512227
"11218",182411,0.191284,0.513281
"11219",182442,0.192358,0.513597
"11220",182458,0.193294,0.514141
"11221",182473,0.193948,0.514157
"11222",182489,0.194345,0.513295
"11223",182505,0.194489,0.51282
"11224",182520,0.195084,0.511444
"11225",182536,0.195992,0.509237
"11226",182551,0.19703,0.506975
"11227",182567,0.198538,0.503979
"11228",182583,0.199688,0.502061
"11229",182598,0.200878,0.499673
"11230",182614,0.20144,0.497082
"11231",182629,0.201684,0.493502
"11232",182645,0.201982,0.48949
"11233",182661,0.202325,0.485029
"11234",182676,0.203135,0.4799
"11235",182692,0.204281,0.475246
"11236",182707,0.205597,0.469701
"11237",182723,0.206685,0.466135
"11238",182739,0.207707,0.463237
"11239",182754,0.208338,0.46102
"11240",182770,0.208352,0.458966
"11241",182785,0.208632,0.456693
"11242",182817,0.208567,0.454549
"11243",182832,0.208802,0.4518
"11244",182848,0.209092,0.449479
"11245",182863,0.210064,0.446834
"11246",182879,0.211375,0.444188
"11247",182895,0.212777,0.440951
"11248",182910,0.214007,0.439667
"11249",182926,0.215083,0.438883
"11250",182941,0.216131,0.437963
"11251",182957,0.216384,0.439738
"11252",182973,0.216659,0.43893
"11253",182988,0.216456,0.43908
"11254",183004,0.216089,0.439585
"11255",183019,0.215699,0.439546
"11256",183035,0.215676,0.439784
"11257",183051,0.215307,0.440347
"11258",183066,0.214707,0.441697
"11259",183082,0.214237,0.443834
"11260",183097,0.213121,0.446126
"11261",183113,0.212849,0.447587
"11262",183129,0.212084,0.448973
"11263",183144,0.211526,0.450103
"11264",183175,0.210852,0.451507
"11265",183191,0.210372,0.453002
"11266",183207,0.210363,0.452906
"11267",183222,0.210265,0.452507
"11268",183238,0.210541,0.451685
"11269",183253,0.210754,0.451425
"11270",183269,0.210872,0.451666
"11271",183285,0.210898,0.452004
"11272",183300,0.210803,0.452552
"11273",183316,0.210678,0.452968
"11274",183331,0.210392,0.453505
"11275",183347,0.210159,0.453407
"11276",183363,0.209944,0.453362
"11277",183378,0.20985,0.453197
"11278",183394,0.209859,0.453047
"11279",183409,0.209856,0.452423
"11280",183425,0.210042,0.451254
"11281",183441,0.210091,0.449681
"11282",183456,0.209901,0.448035
"11283",183472,0.209718,0.447623
"11284",183487,0.208675,0.449582
"11285",183503,0.207381,0.451405
"11286",183519,0.206243,0.452035
"11287",183534,0.205478,0.453147
"11288",183550,0.205345,0.453563
"11289",183565,0.205356,0.455027
"11290",183581,0.205288,0.45663
"11291",183597,0.205094,0.457994
"11292",183628,0.204525,0.46003
"11293",183628,0.203895,0.462056
"11294",183659,0.203556,0.46487
"11295",183675,0.203299,0.46718
"11296",183690,0.202501,0.469603
"11297",183706,0.20131,0.471645
"11298",183721,0.199777,0.472227
"11299",183737,0.198701,0.472926
"11300",183753,0.197922,0.473222
"11301",183768,0.19781,0.473769
"11302",183784,0.197586,0.474793
"11303",183799,0.197192,0.474276
"11304",183815,0.196905,0.473676
"11305",183831,0.196624,0.472314
"11306",183846,0.196225,0.470744
"11307",183862,0.195904,0.469308
"11308",183877,0.195946,0.466927
"11309",183893,0.195957,0.465511
"11310",183909,0.196451,0.464412
"11311",183924,0.196871,0.463067
"11312",183940,0.196697,0.462111
"11313",183971,0.196468,0.46033
"11314",183987,0.196294,0.457975
"11315",183987,0.19587,0.456926
"11316",184002,0.195232,0.455896
"11317",184033,0.194027,0.456106
"11318",184049,0.192903,0.456971
"11319",184065,0.191903,0.458045
"11320",184080,0.191229,0.458855
"11321",184080,0,0
"11322",184111,0.186621,0.45205
"11323",184127,0.187226,0.456699
"11324",184143,0.186358,0.458647
"11325",184158,0.187674,0.461194
"11326",184174,0.188021,0.463372
"11327",184189,0.188408,0.464526
"11328",184205,0.188685,0.464757
"11329",184221,0.189071,0.465265
"11330",184236,0.18944,0.46584
"11331",184252,0.189598,0.46674
"11332",184267,0.189836,0.467476
"11333",184283,0.190142,0.468054
"11334",184299,0.187398,0.462989
"11335",184314,0.187497,0.462416
"11336",184330,0.186437,0.464227
"11337",184345,0.186186,0.463358
"11338",184361,0.186026,0.462868
"11339",184377,0.185563,0.462283
"11340",184408,0.184342,0.460493
"11341",184408,0.18342,0.459928
"11342",184423,0.1824,0.460775
"11343",184455,0.181518,0.4611
"11344",184470,0.177049,0.459789
"11345",184486,0.176228,0.465233
"11346",184501,0.174641,0.466432
"11347",184517,0.172994,0.469658
"11348",184533,0.17153,0.473739
"11349",184548,0.170811,0.475953
"11350",184564,0.169855,0.478676
"11351",184579,0.169471,0.480363
"11352",184595,0.169878,0.480821
"11353",184611,0.170275,0.481864
"11354",184626,0.170473,0.482076
"11355",184642,0.170544,0.481308
"11356",184657,0.168205,0.475125
"11357",184673,0.169922,0.475311
"11358",184689,0.166544,0.472509
"11359",184704,0.168032,0.473672
"11360",184720,0.165101,0.468015
"11361",184735,0.168858,0.465648
"11362",184751,0.169448,0.465962
"11363",184767,0.169701,0.465279
"11364",184782,0.170445,0.464629
"11365",184798,0.171135,0.464541
"11366",184813,0.171775,0.464056
"11367",184829,0.172849,0.464042
"11368",184845,0.1736,0.464759
"11369",184876,0.174095,0.465728
"11370",184891,0.174554,0.466316
"11371",184907,0.174789,0.466183
"11372",184923,0.175129,0.465438
"11373",184938,0.174867,0.464793
"11374",184954,0.174377,0.464111
"11375",184969,0.173938,0.4643
"11376",184985,0.173358,0.464873
"11377",185001,0.173076,0.465265
"11378",185016,0.172763,0.466094
"11379",185032,0.172241,0.466598
"11380",185047,0.171707,0.466364
"11381",185063,0.171301,0.465284
"11382",185079,0.170673,0.463295
"11383",185094,0.170073,0.458897
"11384",185110,0,0
"11385",185125,0,0
"11386",185141,0,0
"11387",185157,0,0
"11388",185172,0,0
"11389",185188,0,0
"11390",185203,0,0
"11391",185235,0,0
"11392",185250,0,0
"11393",185250,0,0
"11394",185266,0,0
"11395",185281,0,0
"11396",185313,0.171088,0.412139
"11397",185328,0,0
"11398",185344,0,0
"11399",185359,0,0
"11400",185375,0,0
"11401",185391,0.150204,0.427867
"11402",185406,0.148881,0.361184
"11403",185422,0.160863,0.383574
"11404",185437,0.162682,0.352192
"11405",185453,0.170007,0.380312
"11406",185469,0.16365,0.34382
"11407",185484,0.164858,0.36286
"11408",185500,0.159279,0.365315
"11409",185515,0.161202,0.375894
"11410",185531,0.160252,0.382446
"11411",185547,0.159567,0.388228
"11412",185562,0.159125,0.391122
"11413",185578,0.158065,0.392993
"11414",185593,0.157001,0.392679
"11415",185609,0.159809,0.399437
"11416",185640,0.159016,0.392806
"11417",185656,0.158945,0.394067
"11418",185671,0.155908,0.386373
"11419",185687,0.154401,0.382681
"11420",185703,0.151121,0.377698
"11421",185718,0.148055,0.372434
"11422",185734,0.144733,0.369388
"11423",185749,0.147639,0.377316
"11424",185765,0.142479,0.368721
"11425",185781,0.142939,0.368732
"11426",185796,0.13859,0.363064
"11427",185812,0.136829,0.36186
"11428",185827,0.135825,0.363095
"11429",185843,0.135761,0.364186
"11430",185859,0.135906,0.364854
"11431",185874,0.136418,0.366061
"11432",185890,0.133701,0.36111
"11433",185905,0.13536,0.359702
"11434",185921,0.133634,0.358024
"11435",185937,0.136248,0.364295
"11436",185952,0.134311,0.362371
"11437",185968,0.137561,0.373535
"11438",185983,0.133693,0.372645
"11439",185999,0.135957,0.379099
"11440",186015,0.133635,0.369716
"11441",186030,0.138186,0.374211
"11442",186046,0.136666,0.371835
"11443",186061,0.140314,0.376989
"11444",186093,0.141334,0.377199
"11445",186108,0.142963,0.386012
"11446",186124,0.139874,0.383506
"11447",186139,0.144069,0.38398
"11448",186155,0.141205,0.378063
"11449",186171,0.143244,0.383183
"11450",186186,0.140498,0.378062
"11451",186202,0.144367,0.383755
"11452",186217,0.141492,0.376291
"11453",186233,0.146335,0.379892
"11454",186249,0.148041,0.379995
"11455",186264,0.148562,0.379436
"11456",186280,0.148805,0.37925
"11457",186295,0.147884,0.378838
"11458",186311,0.14645,0.379325
"11459",186327,0.14419,0.379583
"11460",186342,0.140852,0.38149
"11461",186358,0.134618,0.383711
"11462",186373,0.124557,0.386917
"11463",186389,0.114461,0.390897
"11464",186405,0.106026,0.392574
"11465",186420,0.0978549,0.393707
"11466",186436,0.0838787,0.37697
"11467",186451,0.0823442,0.367946
"11468",186483,0.0717599,0.367039
"11469",186498,0.0722166,0.368057
"11470",186514,0.0686772,0.366925
"11471",186529,0.0650347,0.367259
"11472",186545,0.0612807,0.368134
"11473",186561,0.0579545,0.369276
"11474",186576,0.0550519,0.370809
"11475",186592,0.0517727,0.373254
"11476",186607,0.0506965,0.386868
"11477",186623,0.0477665,0.388231
"11478",186639,0.0440453,0.388235
"11479",186654,0.0427949,0.390081
"11480",186670,0.0403658,0.390743
"11481",186685,0.0393304,0.391187
"11482",186701,0.0393845,0.389802
"11483",186717,0.0443033,0.391351
"11484",186732,0.0463272,0.388976
"11485",186748,0.051361,0.393914
"11486",186763,0.0538811,0.391413
"11487",186779,0.0615875,0.396825
"11488",186795,0.0648728,0.395732
"11489",186810,0.0728999,0.401777
"11490",186826,0.0742416,0.397684
"11491",186857,0.0817775,0.402962
"11492",186873,0.080468,0.397575
"11493",186888,0.0858731,0.402705
"11494",186904,0.087219,0.399188
"11495",186919,0.0938143,0.405426
"11496",186935,0.0927602,0.403797
"11497",186951,0.0977528,0.406978
"11498",186966,0.09838,0.402968
"11499",186982,0.104353,0.407318
"11500",186997,0.107728,0.409883
"11501",187013,0.116634,0.41937
"11502",187029,0.121299,0.424508
"11503",187044,0.125687,0.429922
"11504",187060,0.129589,0.434617
"11505",187075,0.133533,0.439164
"11506",187091,0.137402,0.443685
"11507",187107,0.140549,0.447579
"11508",187122,0.143556,0.450904
"11509",187138,0.14478,0.452848
"11510",187153,0.145931,0.454163
"11511",187169,0.146987,0.456002
"11512",187185,0.147865,0.458533
"11513",187200,0.149195,0.460848
"11514",187216,0.150019,0.464009
"11515",187231,0.153887,0.468268
"11516",187247,0.153373,0.46449
"11517",187278,0.156189,0.466945
"11518",187294,0.157703,0.468351
"11519",187309,0.158511,0.469117
"11520",187325,0.158865,0.470542
"11521",187341,0.158859,0.472167
"11522",187356,0.158291,0.473207
"11523",187372,0.158171,0.473462
"11524",187387,0.158008,0.473203
"11525",187403,0.157956,0.47221
"11526",187419,0.158035,0.470702
"11527",187434,0.157811,0.470024
"11528",187450,0.157137,0.46871
"11529",187465,0.156882,0.46838
"11530",187481,0.156467,0.468812
"11531",187497,0.156671,0.468663
"11532",187512,0.157042,0.467754
"11533",187528,0.157358,0.46666
"11534",187543,0.155615,0.462316
"11535",187559,0.15905,0.464512
"11536",187575,0.158935,0.461984
"11537",187590,0.160103,0.463242
"11538",187606,0.158223,0.460447
"11539",187621,0.157771,0.460806
"11540",187637,0.156899,0.462317
"11541",187653,0.158101,0.46555
"11542",187684,0.157837,0.462605
"11543",187699,0.160246,0.463422
"11544",187715,0.160943,0.463929
"11545",187731,0.161298,0.463566
"11546",187746,0.161726,0.464316
"11547",187762,0.161868,0.465462
"11548",187777,0.16205,0.466672
"11549",187793,0.162759,0.467546
"11550",187809,0.163148,0.469348
"11551",187824,0.163508,0.470775
"11552",187840,0.163957,0.471982
"11553",187855,0.164446,0.473866
"11554",187871,0.164884,0.474629
"11555",187887,0.164881,0.475394
"11556",187902,0.164886,0.475197
"11557",187918,0.164564,0.474934
"11558",187933,0.164253,0.474347
"11559",187949,0.164064,0.473649
"11560",187965,0.163704,0.473428
"11561",187980,0.162556,0.472223
"11562",187996,0.161119,0.47003
"11563",188011,0.15943,0.468062
"11564",188027,0.154931,0.458665
"11565",188043,0.158138,0.459623
"11566",188058,0.153432,0.45291
"11567",188089,0.155407,0.451789
"11568",188105,0.155256,0.449633
"11569",188121,0.154523,0.44752
"11570",188136,0.154742,0.445808
"11571",188152,0.156137,0.445445
"11572",188167,0.154172,0.438123
"11573",188183,0.157712,0.440776
"11574",188199,0.156717,0.436632
"11575",188214,0.159561,0.439576
"11576",188230,0.160325,0.43939
"11577",188245,0.160733,0.439594
"11578",188261,0.15529,0.438191
"11579",188277,0.148935,0.437479
"11580",188292,0.137231,0.430368
"11581",188308,0.120193,0.427212
"11582",188323,0.104417,0.427361
"11583",188339,0.0929077,0.428473
"11584",188355,0.0718966,0.416417
"11585",188370,0.0620297,0.415727
"11586",188386,0.0437286,0.405299
"11587",188401,0.0439303,0.407908
"11588",188417,0.0373118,0.406766
"11589",188433,0.0355333,0.412916
"11590",188448,0.031012,0.415392
"11591",188464,0.0261216,0.416548
"11592",188479,0.0217066,0.416396
"11593",188511,0.0181997,0.416407
"11594",188526,0.0151723,0.416409
"11595",188542,0.0132154,0.417556
"11596",188557,0.0118721,0.420434
"11597",188573,0.0106979,0.422442
"11598",188589,0.00985628,0.424355
"11599",188604,0.00961298,0.426283
"11600",188620,0.00976312,0.429865
"11601",188635,0.0105463,0.435025
"11602",188651,0.0115356,0.440379
"11603",188667,0.0116853,0.444797
"11604",188682,0.0114655,0.443438
"11605",188698,0,0
"11606",188713,0,0
"11607",188729,0,0
"11608",188745,0,0
"11609",188760,0,0
"11610",188776,0,0
"11611",188791,0,0
"11612",188807,0,0
"11613",188823,0,0
"11614",188838,0,0
"11615",188854,0,0
"11616",188869,0,0
"11617",188885,0,0
"11618",188916,0,0
"11619",188932,0.0131659,0.427526
"11620",188947,0.0220689,0.407279
"11621",188963,0.0375452,0.394141
"11622",188979,0.0511611,0.389338
"11623",188994,0.0636705,0.401275
"11624",189010,0.0760281,0.410798
"11625",189025,0.0888189,0.42598
"11626",189041,0.0989189,0.439317
"11627",189057,0.107307,0.452041
"11628",189072,0.114985,0.464336
"11629",189088,0.121876,0.474445
"11630",189103,0.127694,0.483774
"11631",189119,0.132882,0.490753
"11632",189135,0.13638,0.496075
"11633",189150,0.138785,0.499774
"11634",189166,0.140801,0.502505
"11635",189181,0.141773,0.504964
"11636",189197,0.14328,0.505688
"11637",189213,0.144917,0.50742
"11638",189228,0.14652,0.507851
"11639",189244,0.148064,0.507278
"11640",189259,0.148868,0.507399
"11641",189291,0.14996,0.507502
"11642",189306,0.150953,0.508246
"11643",189322,0.152233,0.508282
"11644",189337,0.153556,0.507803
"11645",189353,0.154343,0.507842
"11646",189369,0.154738,0.507952
"11647",189384,0.154595,0.508165
"11648",189400,0.15421,0.508376
"11649",189415,0.153642,0.50834
"11650",189431,0.153384,0.50791
"11651",189447,0.153181,0.50774
"11652",189462,0.152896,0.5068
"11653",189478,0.152716,0.505242
"11654",189493,0.15264,0.503068
"11655",189509,0.151742,0.499719
"11656",189525,0.151827,0.496065
"11657",189540,0.151559,0.4916
"11658",189556,0.150938,0.48739
"11659",189571,0.150118,0.477783
"11660",189587,0.149689,0.474978
"11661",189603,0.148171,0.46653
"11662",189618,0.147996,0.465799
"11663",189634,0.149321,0.459438
"11664",189649,0.151218,0.462612
"11665",189665,0.157788,0.466511
"11666",189681,0.171062,0.456398
"11667",189696,0.188879,0.457674
"11668",189727,0.199319,0.456309
"11669",189743,0.211345,0.454919
"11670",189759,0.228622,0.45253
"11671",189774,0.24332,0.451246
"11672",189790,0.25658,0.447943
"11673",189805,0.267425,0.442265
"11674",189821,0.275994,0.439892
"11675",189837,0.284137,0.437607
"11676",189852,0.290555,0.432371
"11677",189868,0.295691,0.429659
"11678",189883,0.30102,0.428579
"11679",189899,0.305142,0.428013
"11680",189915,0.308966,0.428594
"11681",189930,0.312697,0.428777
"11682",189946,0.315923,0.425587
"11683",189961,0.31965,0.422266
"11684",189977,0.322694,0.418568
"11685",189993,0.325898,0.416882
"11686",190008,0.328299,0.41715
"11687",190024,0.329526,0.416371
"11688",190039,0.327897,0.402698
"11689",190071,0.328645,0.400608
"11690",190086,0.329596,0.399112
"11691",190102,0.33059,0.396414
"11692",190117,0.331898,0.395217
"11693",190133,0.333047,0.39401
"11694",190149,0.334042,0.392567
"11695",190164,0.335293,0.392898
"11696",190180,0.333027,0.37845
"11697",190195,0.335235,0.382599
"11698",190211,0.332053,0.374217
"11699",190227,0.332963,0.379833
"11700",190242,0.330451,0.383312
"11701",190258,0.316896,0.383068
"11702",190273,0.297019,0.382743
"11703",190289,0.282119,0.369218
"11704",190305,0.263882,0.368471
"11705",190320,0.247342,0.372891
"11706",190336,0.234399,0.376599
"11707",190351,0.222295,0.376693
"11708",190367,0.21367,0.394591
"11709",190383,0.207307,0.408579
"11710",190398,0.199662,0.404904
"11711",190414,0.197288,0.406923
"11712",190429,0.186423,0.399065
"11713",190445,0.183755,0.400625
"11714",190461,0.175599,0.395764
"11715",190476,0.177029,0.399968
"11716",190492,0.168967,0.393633
"11717",190523,0.170087,0.395489
"11718",190539,0.163701,0.390035
"11719",190554,0.168372,0.391489
"11720",190570,0.166603,0.39414
"11721",190585,0.165432,0.396218
"11722",190601,0.162093,0.400091
"11723",190617,0.160831,0.40181
"11724",190632,0.159563,0.403236
"11725",190648,0.15791,0.401259
"11726",190663,0.156737,0.402371
"11727",190679,0.158149,0.407842
"11728",190695,0.157782,0.410033
"11729",190710,0.156816,0.410088
"11730",190726,0.152019,0.402451
"11731",190741,0.15385,0.406159
"11732",190757,0.149378,0.405439
"11733",190773,0.151467,0.407168
"11734",190788,0.151075,0.402269
"11735",190804,0.152096,0.395961
"11736",190819,0.145861,0.38585
"11737",190835,0.151558,0.392342
"11738",190851,0.147003,0.386287
"11739",190866,0.149006,0.386418
"11740",190882,0.144219,0.381392
"11741",190897,0.144618,0.380587
"11742",190929,0.138421,0.370824
"11743",190944,0.142921,0.375479
"11744",190960,0.139909,0.370441
"11745",190975,0.141766,0.372467
"11746",190991,0.136093,0.358674
"11747",191007,0.140122,0.359875
"11748",191022,0.134701,0.350603
"11749",191038,0.133435,0.341597
"11750",191053,0.131437,0.314459
"11751",191069,0.124914,0.274695
"11752",191085,0.118727,0.215197
"11753",191100,0.1169,0.150835
"11754",191116,0.11485,0.0925876
"11755",191131,0.118766,0.0999304
"11756",191147,0.120294,0.100595
"11757",191163,0.121894,0.0978181
"11758",191178,0.122303,0.0933308
"11759",191194,0.123682,0.0902314
"11760",191209,0.12522,0.088591
